abs_time,boot_time_s,temperature_C
2026-01-08 15:36:14.788,7.749,38.50
2026-01-08 15:36:15.110,8.051,37.75
2026-01-08 15:36:15.431,8.353,38.00
2026-01-08 15:36:15.752,8.655,38.00
2026-01-08 15:36:16.074,8.957,38.00
2026-01-08 15:36:16.395,9.259,38.00
2026-01-08 15:36:16.716,9.561,37.50
2026-01-08 15:36:17.037,9.863,37.75
2026-01-08 15:36:17.360,10.165,37.50
2026-01-08 15:36:17.681,10.467,37.75
2026-01-08 15:36:18.002,10.769,37.50
2026-01-08 15:36:18.323,11.071,37.75
2026-01-08 15:36:18.645,11.373,37.75
2026-01-08 15:36:18.966,11.675,37.50
2026-01-08 15:36:19.287,11.977,37.75
2026-01-08 15:36:19.609,12.279,37.50
2026-01-08 15:36:19.930,12.581,37.75
2026-01-08 15:36:20.251,12.883,37.50
2026-01-08 15:36:20.572,13.185,37.50
2026-01-08 15:36:20.893,13.487,37.25
2026-01-08 15:36:21.214,13.789,36.50
2026-01-08 15:36:21.536,14.091,37.50
2026-01-08 15:36:21.857,14.393,37.25
2026-01-08 15:36:22.179,14.695,37.50
2026-01-08 15:36:22.499,14.997,36.75
2026-01-08 15:36:22.820,15.299,37.00
2026-01-08 15:36:23.141,15.601,37.50
2026-01-08 15:36:23.463,15.903,37.25
2026-01-08 15:36:23.784,16.205,37.25
2026-01-08 15:36:24.105,16.507,37.00
2026-01-08 15:36:24.426,16.809,37.25
2026-01-08 15:36:24.747,17.111,36.75
2026-01-08 15:36:25.068,17.413,37.00
2026-01-08 15:36:25.389,17.715,36.75
2026-01-08 15:36:25.710,18.017,36.75
2026-01-08 15:36:26.032,18.319,36.75
2026-01-08 15:36:26.353,18.621,36.75
2026-01-08 15:36:26.675,18.923,37.00
2026-01-08 15:36:26.995,19.225,37.00
2026-01-08 15:36:27.317,19.527,36.75
2026-01-08 15:36:27.638,19.829,36.25
2026-01-08 15:36:27.959,20.131,36.50
2026-01-08 15:36:28.280,20.433,36.25
2026-01-08 15:36:28.602,20.735,36.50
2026-01-08 15:36:28.923,21.037,36.00
2026-01-08 15:36:29.244,21.339,36.50
2026-01-08 15:36:29.565,21.641,36.00
2026-01-08 15:36:29.887,21.943,36.75
2026-01-08 15:36:30.209,22.245,36.25
2026-01-08 15:36:30.530,22.547,36.25
2026-01-08 15:36:30.850,22.849,36.00
2026-01-08 15:36:31.171,23.151,36.50
2026-01-08 15:36:31.492,23.453,36.50
2026-01-08 15:36:31.813,23.755,36.75
2026-01-08 15:36:32.134,24.057,36.00
2026-01-08 15:36:32.456,24.359,36.25
2026-01-08 15:36:32.776,24.661,36.00
2026-01-08 15:36:33.098,24.963,36.00
2026-01-08 15:36:33.419,25.265,36.25
2026-01-08 15:36:33.740,25.567,36.25
2026-01-08 15:36:34.061,25.869,35.75
2026-01-08 15:36:34.382,26.171,35.50
2026-01-08 15:36:34.703,26.473,36.25
2026-01-08 15:36:35.024,26.775,36.00
2026-01-08 15:36:35.346,27.077,36.00
2026-01-08 15:36:35.666,27.379,36.00
2026-01-08 15:36:35.987,27.681,35.75
2026-01-08 15:36:36.308,27.983,35.50
2026-01-08 15:36:36.629,28.285,36.00
2026-01-08 15:36:36.950,28.587,35.75
2026-01-08 15:36:37.271,28.889,36.00
2026-01-08 15:36:37.592,29.191,35.25
2026-01-08 15:36:37.913,29.493,36.00
2026-01-08 15:36:38.235,29.795,35.75
2026-01-08 15:36:38.555,30.097,35.25
2026-01-08 15:36:38.876,30.399,35.50
2026-01-08 15:36:39.197,30.701,35.75
2026-01-08 15:36:39.518,31.003,35.50
2026-01-08 15:36:39.839,31.305,35.75
2026-01-08 15:36:40.160,31.607,34.75
2026-01-08 15:36:40.482,31.909,35.75
2026-01-08 15:36:40.802,32.211,35.75
2026-01-08 15:36:41.123,32.513,35.00
2026-01-08 15:36:41.445,32.815,35.00
2026-01-08 15:36:41.765,33.117,35.25
2026-01-08 15:36:42.086,33.419,35.00
2026-01-08 15:36:42.407,33.721,35.00
2026-01-08 15:36:42.728,34.023,35.50
2026-01-08 15:36:43.049,34.325,35.00
2026-01-08 15:36:43.370,34.627,35.25
2026-01-08 15:36:43.691,34.929,35.00
2026-01-08 15:36:44.012,35.231,35.25
2026-01-08 15:36:44.333,35.533,35.25
2026-01-08 15:36:44.654,35.835,34.75
2026-01-08 15:36:44.975,36.137,35.50
2026-01-08 15:36:45.295,36.439,35.25
2026-01-08 15:36:45.617,36.741,34.75
2026-01-08 15:36:45.937,37.043,35.00
2026-01-08 15:36:46.258,37.345,34.50
2026-01-08 15:36:46.579,37.647,35.00
2026-01-08 15:36:46.901,37.949,34.75
2026-01-08 15:36:47.221,38.251,34.75
2026-01-08 15:36:47.543,38.553,34.75
2026-01-08 15:36:47.864,38.855,35.00
2026-01-08 15:36:48.184,39.157,34.50
2026-01-08 15:36:48.505,39.459,34.75
2026-01-08 15:36:48.825,39.761,35.25
2026-01-08 15:36:49.147,40.063,34.75
2026-01-08 15:36:49.468,40.365,34.75
2026-01-08 15:36:49.789,40.667,34.50
2026-01-08 15:36:50.110,40.969,34.75
2026-01-08 15:36:50.430,41.271,34.50
2026-01-08 15:36:50.751,41.573,34.25
2026-01-08 15:36:51.072,41.875,34.00
2026-01-08 15:36:51.392,42.177,34.50
2026-01-08 15:36:51.712,42.479,34.50
2026-01-08 15:36:52.034,42.781,34.50
2026-01-08 15:36:52.355,43.083,34.50
2026-01-08 15:36:52.676,43.385,34.75
2026-01-08 15:36:52.996,43.687,34.50
2026-01-08 15:36:53.317,43.989,34.00
2026-01-08 15:36:53.638,44.291,33.75
2026-01-08 15:36:53.959,44.593,34.00
2026-01-08 15:36:54.280,44.895,34.25
2026-01-08 15:36:54.600,45.197,34.25
2026-01-08 15:36:54.921,45.499,34.25
2026-01-08 15:36:55.242,45.801,34.25
2026-01-08 15:36:55.563,46.103,34.75
2026-01-08 15:36:55.883,46.405,34.75
2026-01-08 15:36:56.205,46.707,35.25
2026-01-08 15:36:56.525,47.009,35.75
2026-01-08 15:36:56.845,47.311,36.25
2026-01-08 15:36:57.167,47.613,36.75
2026-01-08 15:36:57.487,47.915,38.00
2026-01-08 15:36:57.808,48.217,38.75
2026-01-08 15:36:58.129,48.519,40.00
2026-01-08 15:36:58.450,48.821,41.25
2026-01-08 15:36:58.770,49.123,43.25
2026-01-08 15:36:59.091,49.425,44.25
2026-01-08 15:36:59.412,49.727,46.25
2026-01-08 15:36:59.734,50.029,48.00
2026-01-08 15:37:00.054,50.331,49.25
2026-01-08 15:37:00.374,50.633,52.00
2026-01-08 15:37:00.695,50.935,54.00
2026-01-08 15:37:01.016,51.237,55.50
2026-01-08 15:37:01.336,51.539,57.00
2026-01-08 15:37:01.658,51.841,59.25
2026-01-08 15:37:01.979,52.143,61.50
2026-01-08 15:37:02.300,52.445,63.25
2026-01-08 15:37:02.619,52.747,65.75
2026-01-08 15:37:02.940,53.049,67.25
2026-01-08 15:37:03.262,53.351,68.75
2026-01-08 15:37:03.582,53.653,71.00
2026-01-08 15:37:03.903,53.955,73.25
2026-01-08 15:37:04.223,54.257,75.25
2026-01-08 15:37:04.544,54.559,76.75
2026-01-08 15:37:04.866,54.861,78.25
2026-01-08 15:37:05.186,55.163,79.75
2026-01-08 15:37:05.506,55.465,81.50
2026-01-08 15:37:05.828,55.767,83.25
2026-01-08 15:37:06.149,56.069,84.75
2026-01-08 15:37:06.469,56.371,86.25
2026-01-08 15:37:06.790,56.673,87.25
2026-01-08 15:37:07.111,56.975,89.00
2026-01-08 15:37:07.431,57.277,90.00
2026-01-08 15:37:07.751,57.579,90.75
2026-01-08 15:37:08.073,57.881,92.25
2026-01-08 15:37:08.393,58.183,93.75
2026-01-08 15:37:08.714,58.485,95.50
2026-01-08 15:37:09.035,58.787,97.00
2026-01-08 15:37:09.355,59.089,99.00
2026-01-08 15:37:09.677,59.391,101.25
2026-01-08 15:37:09.997,59.693,103.50
2026-01-08 15:37:10.318,59.995,105.00
2026-01-08 15:37:10.639,60.297,107.25
2026-01-08 15:37:10.960,60.599,109.75
2026-01-08 15:37:11.281,60.901,112.75
2026-01-08 15:37:11.602,61.203,115.50
2026-01-08 15:37:11.922,61.505,119.00
2026-01-08 15:37:12.243,61.807,121.75
2026-01-08 15:37:12.564,62.109,124.50
2026-01-08 15:37:12.885,62.411,127.25
2026-01-08 15:37:13.206,62.713,130.50
2026-01-08 15:37:13.526,63.015,134.25
2026-01-08 15:37:13.847,63.317,136.50
2026-01-08 15:37:14.168,63.619,140.25
2026-01-08 15:37:14.488,63.921,143.50
2026-01-08 15:37:14.809,64.223,147.00
2026-01-08 15:37:15.130,64.525,150.25
2026-01-08 15:37:15.452,64.827,153.75
2026-01-08 15:37:15.772,65.129,157.25
2026-01-08 15:37:16.092,65.431,161.25
2026-01-08 15:37:16.414,65.733,164.50
2026-01-08 15:37:16.734,66.035,168.25
2026-01-08 15:37:17.055,66.337,172.25
2026-01-08 15:37:17.375,66.639,175.00
2026-01-08 15:37:17.697,66.941,179.25
2026-01-08 15:37:18.017,67.243,182.75
2026-01-08 15:37:18.338,67.545,186.25
2026-01-08 15:37:18.659,67.847,189.75
2026-01-08 15:37:18.979,68.149,193.25
2026-01-08 15:37:19.300,68.451,196.50
2026-01-08 15:37:19.621,68.753,200.00
2026-01-08 15:37:19.943,69.055,202.75
2026-01-08 15:37:20.263,69.357,206.25
2026-01-08 15:37:20.584,69.659,210.00
2026-01-08 15:37:20.905,69.961,213.25
2026-01-08 15:37:21.226,70.263,216.25
2026-01-08 15:37:21.547,70.565,219.25
2026-01-08 15:37:21.868,70.867,222.00
2026-01-08 15:37:22.187,71.169,225.50
2026-01-08 15:37:22.509,71.471,228.50
2026-01-08 15:37:22.830,71.773,231.75
2026-01-08 15:37:23.151,72.075,234.25
2026-01-08 15:37:23.471,72.377,237.25
2026-01-08 15:37:23.791,72.679,239.75
2026-01-08 15:37:24.114,72.981,243.00
2026-01-08 15:37:24.434,73.283,245.50
2026-01-08 15:37:24.753,73.585,248.75
2026-01-08 15:37:25.075,73.887,251.75
2026-01-08 15:37:25.396,74.189,254.50
2026-01-08 15:37:25.717,74.491,257.50
2026-01-08 15:37:26.038,74.793,260.50
2026-01-08 15:37:26.358,75.095,262.75
2026-01-08 15:37:26.679,75.397,266.25
2026-01-08 15:37:27.000,75.699,268.75
2026-01-08 15:37:27.321,76.001,271.50
2026-01-08 15:37:27.642,76.303,273.75
2026-01-08 15:37:27.963,76.605,277.00
2026-01-08 15:37:28.283,76.907,279.25
2026-01-08 15:37:28.604,77.209,282.50
2026-01-08 15:37:28.925,77.511,285.00
2026-01-08 15:37:29.246,77.813,287.50
2026-01-08 15:37:29.567,78.115,290.75
2026-01-08 15:37:29.888,78.417,293.25
2026-01-08 15:37:30.208,78.719,295.50
2026-01-08 15:37:30.529,79.021,298.50
2026-01-08 15:37:30.850,79.323,301.00
2026-01-08 15:37:31.171,79.625,303.75
2026-01-08 15:37:31.491,79.927,306.25
2026-01-08 15:37:31.812,80.229,309.00
2026-01-08 15:37:32.132,80.531,311.00
2026-01-08 15:37:32.454,80.833,314.00
2026-01-08 15:37:32.774,81.135,316.25
2026-01-08 15:37:33.094,81.437,318.75
2026-01-08 15:37:33.415,81.739,321.75
2026-01-08 15:37:33.736,82.041,323.75
2026-01-08 15:37:34.057,82.343,326.75
2026-01-08 15:37:34.377,82.645,329.00
2026-01-08 15:37:34.698,82.947,331.00
2026-01-08 15:37:35.020,83.249,333.75
2026-01-08 15:37:35.341,83.551,336.25
2026-01-08 15:37:35.660,83.853,338.50
2026-01-08 15:37:35.981,84.155,341.75
2026-01-08 15:37:36.303,84.457,344.00
2026-01-08 15:37:36.623,84.759,346.50
2026-01-08 15:37:36.943,85.061,348.75
2026-01-08 15:37:37.264,85.363,351.00
2026-01-08 15:37:37.585,85.665,352.50
2026-01-08 15:37:37.906,85.967,355.50
2026-01-08 15:37:38.226,86.269,358.00
2026-01-08 15:37:38.548,86.571,360.00
2026-01-08 15:37:38.869,86.873,362.50
2026-01-08 15:37:39.189,87.175,364.75
2026-01-08 15:37:39.511,87.477,366.75
2026-01-08 15:37:39.831,87.779,369.25
2026-01-08 15:37:40.151,88.081,371.75
2026-01-08 15:37:40.472,88.383,373.75
2026-01-08 15:37:40.793,88.685,375.75
2026-01-08 15:37:41.115,88.987,378.00
2026-01-08 15:37:41.436,89.289,379.75
2026-01-08 15:37:41.757,89.591,382.00
2026-01-08 15:37:42.077,89.893,384.50
2026-01-08 15:37:42.399,90.195,386.50
2026-01-08 15:37:42.719,90.497,388.75
2026-01-08 15:37:43.040,90.799,390.75
2026-01-08 15:37:43.361,91.101,392.75
2026-01-08 15:37:43.682,91.403,395.25
2026-01-08 15:37:44.003,91.705,397.00
2026-01-08 15:37:44.324,92.007,399.75
2026-01-08 15:37:44.645,92.309,401.50
2026-01-08 15:37:44.965,92.611,403.25
2026-01-08 15:37:45.286,92.913,405.75
2026-01-08 15:37:45.607,93.215,407.75
2026-01-08 15:37:45.928,93.517,409.75
2026-01-08 15:37:46.248,93.819,412.00
2026-01-08 15:37:46.569,94.121,414.00
2026-01-08 15:37:46.890,94.423,416.50
2026-01-08 15:37:47.210,94.725,418.25
2026-01-08 15:37:47.531,95.027,420.00
2026-01-08 15:37:47.852,95.329,422.75
2026-01-08 15:37:48.172,95.631,424.75
2026-01-08 15:37:48.494,95.933,427.00
2026-01-08 15:37:48.814,96.235,429.00
2026-01-08 15:37:49.135,96.537,430.75
2026-01-08 15:37:49.456,96.839,433.00
2026-01-08 15:37:49.777,97.141,435.50
2026-01-08 15:37:50.098,97.443,437.50
2026-01-08 15:37:50.418,97.745,439.50
2026-01-08 15:37:50.739,98.047,442.00
2026-01-08 15:37:51.060,98.349,443.50
2026-01-08 15:37:51.382,98.651,445.75
2026-01-08 15:37:51.702,98.953,448.00
2026-01-08 15:37:52.023,99.255,449.50
2026-01-08 15:37:52.344,99.557,451.50
2026-01-08 15:37:52.664,99.859,453.75
2026-01-08 15:37:52.984,100.161,455.75
2026-01-08 15:37:53.306,100.463,458.25
2026-01-08 15:37:53.627,100.765,460.25
2026-01-08 15:37:53.947,101.067,461.75
2026-01-08 15:37:54.267,101.369,464.00
2026-01-08 15:37:54.587,101.671,466.50
2026-01-08 15:37:54.909,101.973,468.50
2026-01-08 15:37:55.229,102.275,470.00
2026-01-08 15:37:55.551,102.577,472.00
2026-01-08 15:37:55.871,102.879,474.25
2026-01-08 15:37:56.191,103.181,476.00
2026-01-08 15:37:56.513,103.483,478.00
2026-01-08 15:37:56.833,103.785,479.75
2026-01-08 15:37:57.155,104.087,481.75
2026-01-08 15:37:57.475,104.389,484.00
2026-01-08 15:37:57.796,104.691,485.75
2026-01-08 15:37:58.117,104.993,487.50
2026-01-08 15:37:58.438,105.295,489.25
2026-01-08 15:37:58.759,105.597,491.25
2026-01-08 15:37:59.080,105.899,492.75
2026-01-08 15:37:59.401,106.201,494.75
2026-01-08 15:37:59.722,106.503,496.50
2026-01-08 15:38:00.043,106.805,498.50
2026-01-08 15:38:00.364,107.107,500.00
2026-01-08 15:38:00.684,107.409,501.75
2026-01-08 15:38:01.005,107.711,503.50
2026-01-08 15:38:01.326,108.013,505.25
2026-01-08 15:38:01.648,108.315,507.50
2026-01-08 15:38:01.967,108.617,509.00
2026-01-08 15:38:02.289,108.919,511.00
2026-01-08 15:38:02.624,109.221,512.50
2026-01-08 15:38:02.930,109.523,514.25
2026-01-08 15:38:03.250,109.825,515.75
2026-01-08 15:38:03.571,110.127,518.00
2026-01-08 15:38:03.892,110.429,519.50
2026-01-08 15:38:04.213,110.731,521.00
2026-01-08 15:38:04.534,111.033,522.75
2026-01-08 15:38:04.854,111.335,524.50
2026-01-08 15:38:05.175,111.637,526.00
2026-01-08 15:38:05.496,111.939,527.50
2026-01-08 15:38:05.817,112.241,529.25
2026-01-08 15:38:06.138,112.543,531.25
2026-01-08 15:38:06.459,112.845,532.50
2026-01-08 15:38:06.780,113.147,533.75
2026-01-08 15:38:07.100,113.449,535.50
2026-01-08 15:38:07.421,113.751,537.00
2026-01-08 15:38:07.742,114.053,538.75
2026-01-08 15:38:08.064,114.355,540.50
2026-01-08 15:38:08.384,114.657,542.25
2026-01-08 15:38:08.704,114.959,543.50
2026-01-08 15:38:09.026,115.261,545.00
2026-01-08 15:38:09.347,115.563,546.75
2026-01-08 15:38:09.666,115.865,548.00
2026-01-08 15:38:09.987,116.167,550.00
2026-01-08 15:38:10.308,116.469,551.50
2026-01-08 15:38:10.629,116.771,553.25
2026-01-08 15:38:10.949,117.073,555.00
2026-01-08 15:38:11.271,117.375,556.00
2026-01-08 15:38:11.590,117.677,558.00
2026-01-08 15:38:11.911,117.979,559.00
2026-01-08 15:38:12.231,118.281,560.75
2026-01-08 15:38:12.553,118.583,562.50
2026-01-08 15:38:12.874,118.885,564.00
2026-01-08 15:38:13.194,119.187,566.25
2026-01-08 15:38:13.514,119.489,567.50
2026-01-08 15:38:13.835,119.791,569.25
2026-01-08 15:38:14.156,120.093,570.50
2026-01-08 15:38:14.477,120.395,573.00
2026-01-08 15:38:14.798,120.697,574.75
2026-01-08 15:38:15.118,120.999,576.25
2026-01-08 15:38:15.439,121.301,577.75
2026-01-08 15:38:15.761,121.603,578.50
2026-01-08 15:38:16.081,121.905,579.00
2026-01-08 15:38:16.402,122.207,580.50
2026-01-08 15:38:16.722,122.509,581.50
2026-01-08 15:38:17.042,122.811,582.50
2026-01-08 15:38:17.363,123.113,583.00
2026-01-08 15:38:17.684,123.415,584.00
2026-01-08 15:38:18.004,123.717,584.25
2026-01-08 15:38:18.325,124.019,585.50
2026-01-08 15:38:18.646,124.321,586.75
2026-01-08 15:38:18.966,124.623,587.75
2026-01-08 15:38:19.287,124.925,588.50
2026-01-08 15:38:19.607,125.227,589.25
2026-01-08 15:38:19.928,125.529,590.75
2026-01-08 15:38:20.248,125.831,591.50
2026-01-08 15:38:20.569,126.133,592.75
2026-01-08 15:38:20.889,126.435,594.25
2026-01-08 15:38:21.210,126.737,595.00
2026-01-08 15:38:21.530,127.039,596.25
2026-01-08 15:38:21.850,127.341,597.25
2026-01-08 15:38:22.171,127.643,598.25
2026-01-08 15:38:22.492,127.945,599.25
2026-01-08 15:38:22.812,128.247,601.00
2026-01-08 15:38:23.132,128.549,602.00
2026-01-08 15:38:23.453,128.851,603.00
2026-01-08 15:38:23.774,129.153,603.75
2026-01-08 15:38:24.094,129.455,605.25
2026-01-08 15:38:24.415,129.757,606.25
2026-01-08 15:38:24.736,130.059,607.50
2026-01-08 15:38:25.056,130.361,608.25
2026-01-08 15:38:25.376,130.663,609.25
2026-01-08 15:38:25.698,130.965,610.50
2026-01-08 15:38:26.019,131.267,611.75
2026-01-08 15:38:26.338,131.569,612.50
2026-01-08 15:38:26.659,131.871,613.25
2026-01-08 15:38:26.979,132.173,614.75
2026-01-08 15:38:27.300,132.475,616.00
2026-01-08 15:38:27.622,132.777,616.25
2026-01-08 15:38:27.941,133.079,617.25
2026-01-08 15:38:28.264,133.381,618.75
2026-01-08 15:38:28.583,133.683,619.75
2026-01-08 15:38:28.903,133.985,620.25
2026-01-08 15:38:29.225,134.287,621.00
2026-01-08 15:38:29.545,134.589,622.25
2026-01-08 15:38:29.866,134.891,622.75
2026-01-08 15:38:30.186,135.193,624.25
2026-01-08 15:38:30.506,135.495,624.50
2026-01-08 15:38:30.827,135.797,626.00
2026-01-08 15:38:31.147,136.099,627.00
2026-01-08 15:38:31.469,136.401,627.50
2026-01-08 15:38:31.789,136.703,628.25
2026-01-08 15:38:32.110,137.005,629.00
2026-01-08 15:38:32.430,137.307,629.50
2026-01-08 15:38:32.751,137.609,630.50
2026-01-08 15:38:33.072,137.911,631.00
2026-01-08 15:38:33.393,138.213,632.00
2026-01-08 15:38:33.713,138.515,632.75
2026-01-08 15:38:34.034,138.817,633.50
2026-01-08 15:38:34.355,139.119,634.00
2026-01-08 15:38:34.675,139.421,634.75
2026-01-08 15:38:34.996,139.723,635.50
2026-01-08 15:38:35.318,140.025,635.50
2026-01-08 15:38:35.637,140.327,636.25
2026-01-08 15:38:35.958,140.629,637.25
2026-01-08 15:38:36.279,140.931,637.75
2026-01-08 15:38:36.599,141.233,638.25
2026-01-08 15:38:36.920,141.535,639.00
2026-01-08 15:38:37.241,141.837,639.25
2026-01-08 15:38:37.561,142.139,640.25
2026-01-08 15:38:37.882,142.441,640.50
2026-01-08 15:38:38.202,142.743,641.25
2026-01-08 15:38:38.523,143.045,642.00
2026-01-08 15:38:38.844,143.347,642.25
2026-01-08 15:38:39.164,143.649,642.75
2026-01-08 15:38:39.484,143.951,643.25
2026-01-08 15:38:39.805,144.253,643.25
2026-01-08 15:38:40.125,144.555,644.25
2026-01-08 15:38:40.446,144.857,644.50
2026-01-08 15:38:40.767,145.159,645.25
2026-01-08 15:38:41.088,145.461,645.25
2026-01-08 15:38:41.408,145.763,645.75
2026-01-08 15:38:41.728,146.065,646.50
2026-01-08 15:38:42.049,146.367,646.50
2026-01-08 15:38:42.371,146.669,647.25
2026-01-08 15:38:42.690,146.971,647.25
2026-01-08 15:38:43.012,147.273,648.25
2026-01-08 15:38:43.331,147.575,648.50
2026-01-08 15:38:43.652,147.877,648.75
2026-01-08 15:38:43.973,148.179,649.00
2026-01-08 15:38:44.293,148.481,649.75
2026-01-08 15:38:44.614,148.783,650.25
2026-01-08 15:38:44.935,149.085,650.50
2026-01-08 15:38:45.255,149.387,650.50
2026-01-08 15:38:45.575,149.689,651.50
2026-01-08 15:38:45.897,149.991,651.75
2026-01-08 15:38:46.217,150.293,652.50
2026-01-08 15:38:46.538,150.595,652.50
2026-01-08 15:38:46.858,150.897,652.75
2026-01-08 15:38:47.179,151.199,653.25
2026-01-08 15:38:47.499,151.501,653.75
2026-01-08 15:38:47.820,151.803,654.00
2026-01-08 15:38:48.141,152.105,654.75
2026-01-08 15:38:48.461,152.407,654.75
2026-01-08 15:38:48.782,152.709,655.25
2026-01-08 15:38:49.102,153.011,655.75
2026-01-08 15:38:49.423,153.313,655.75
2026-01-08 15:38:49.744,153.615,656.25
2026-01-08 15:38:50.064,153.917,656.75
2026-01-08 15:38:50.385,154.219,657.25
2026-01-08 15:38:50.706,154.521,657.00
2026-01-08 15:38:51.026,154.823,657.75
2026-01-08 15:38:51.347,155.125,658.00
2026-01-08 15:38:51.668,155.427,658.00
2026-01-08 15:38:51.988,155.729,658.75
2026-01-08 15:38:52.309,156.031,659.00
2026-01-08 15:38:52.629,156.333,659.00
